vessel_id,vessel_type_new,timestamp,timestamp_epoch,latitude,longitude,speed_knots,in_anchorage,in_port_boundary,safety_score,dwt,fuel_category,main_engine_fuel_type,aux_engine_fuel_type,boil_engine_fuel_type,engine_type,mep,vref,sfc_me,sfc_ae,sfc_ab,ael,abl,movement_mode,activity_hours,max_speed,load_factor,sfc_adjusted_me,sfc_adjusted_ae,sfc_adjusted_ab,me_fual_consumption(tonnes),ae_fual_consumption(tonnes),ab_fual_consumption(tonnes)
10293000,Chemical/Products Tanker,2025-04-07 12:28:23+00:00,1744028903,-5.69309,113.17252,12.32,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.3633333333333333,15.31842,0.52,166.5,224.7,300.0,1.8275730641999999,0.317981958,0.068303
10293000,Chemical/Products Tanker,2025-04-07 14:37:43+00:00,1744036663,-5.978415,113.52319,12.55,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,2.1555555555555554,15.31842,0.55,166.5,224.7,300.0,3.0562667850000005,0.50275876,0.10799333333333333
10293000,Chemical/Products Tanker,2025-04-07 15:04:28+00:00,1744038268,-6.038466667,113.5963867,12.78,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.4458333333333333,15.31842,0.58,166.5,224.7,300.0,0.6666070173749998,0.10398554249999999,0.02233625
10293000,Chemical/Products Tanker,2025-04-07 16:28:24+00:00,1744043304,-6.222938333,113.8332883,12.84,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.3988888888888888,15.31842,0.59,166.5,224.7,300.0,2.12767153755,0.32627488599999993,0.07008433333333333
10293000,Chemical/Products Tanker,2025-04-07 18:44:12+00:00,1744051452,-6.526258333,114.21674,12.92,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,2.263333333333333,15.31842,0.6,166.5,224.7,300.0,3.500814681,0.5278966979999998,0.113393
10293000,Chemical/Products Tanker,2025-04-07 19:20:46+00:00,1744053646,-6.60911,114.3173283,12.79,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.6094444444444445,15.31842,0.58,166.5,224.7,300.0,0.91123725615,0.14214596899999998,0.030533166666666667
10293000,Chemical/Products Tanker,2025-04-07 21:16:03+00:00,1744060563,-6.844383333,114.6412183,12.45,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.9213888888888888,15.31842,0.54,166.5,224.7,300.0,2.674720377225,0.4481420544999999,0.09626158333333333
10293000,Chemical/Products Tanker,2025-04-07 23:00:57+00:00,1744066857,-7.08595,114.9123567,12.92,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.7483333333333333,15.31842,0.6,166.5,224.7,300.0,2.7042375555,0.40777881899999996,0.0875915
10293000,Chemical/Products Tanker,2025-04-08 00:05:52+00:00,1744070752,-7.27264,115.0687033,13.3,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0819444444444444,15.31842,0.65,166.5,224.7,300.0,1.8129576928124997,0.25235120749999995,0.054205416666666666
10293000,Chemical/Products Tanker,2025-04-08 01:37:54+00:00,1744076274,-7.54399,115.27134,13.13,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.5338888888888889,15.31842,0.63,166.5,224.7,300.0,2.4911725088250005,0.35776209699999995,0.07684783333333332
10293000,Chemical/Products Tanker,2025-04-08 02:28:45+00:00,1744079325,-7.687025,115.38625,12.57,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.8475,15.31842,0.55,166.5,224.7,300.0,1.2016327269375002,0.19766971349999998,0.04245975
10293000,Chemical/Products Tanker,2025-04-08 04:12:13.744000+00:00,1744085533,-7.979126667,115.6165317,12.9,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.7246511111111111,15.31842,0.6,166.5,224.7,300.0,2.6676070380179997,0.402255210644,0.08640502066666667
10293000,Chemical/Products Tanker,2025-04-08 05:05:03+00:00,1744088703,-8.126158333,115.73408,12.66,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.8803488888888888,15.31842,0.56,166.5,224.7,300.0,1.2709023977832001,0.20533134235599998,0.04410547933333333
10293000,Chemical/Products Tanker,2025-04-08 06:47:33+00:00,1744094853,-8.44519,115.7918717,12.4,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.7083333333333333,15.31842,0.53,166.5,224.7,300.0,2.3340912806249996,0.398449275,0.0855875
10293000,Chemical/Products Tanker,2025-04-08 07:00:43+00:00,1744095643,-8.492178333,115.7750983,13.46,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.2194444444444444,15.31842,0.68,166.5,224.7,300.0,0.3846828764999999,0.05118291499999998,0.010994166666666664
10293000,Chemical/Products Tanker,2025-04-08 08:17:39+00:00,1744100259,-8.763258333,115.6986117,13.7,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.2822222222222222,15.31842,0.72,166.5,224.7,300.0,2.3799352824,0.299063716,0.06423933333333333
10293000,Chemical/Products Tanker,2025-04-08 09:26:34+00:00,1744104394,-9.004531667,115.6702317,12.95,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.148611111111111,15.31842,0.6,166.5,224.7,300.0,1.7766161887499998,0.26790044749999997,0.05754541666666666
10293000,Chemical/Products Tanker,2025-04-08 10:07:37+00:00,1744106857,-9.151796667,115.7049817,13.68,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.6841666666666667,15.31842,0.71,166.5,224.7,300.0,1.2522458797875,0.1595740755,0.03427675
10293000,Chemical/Products Tanker,2025-04-08 11:04:27+00:00,1744110267,-9.363836667,115.7505683,12.84,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9472222222222222,15.31842,0.59,166.5,224.7,300.0,1.4406989561249999,0.22092878499999996,0.04745583333333333
10293000,Chemical/Products Tanker,2025-04-08 12:21:47+00:00,1744114907,-9.61804,115.8231667,12.07,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.288888888888889,15.31842,0.49,166.5,224.7,300.0,1.628099382,0.30061864,0.06457333333333333
10293000,Chemical/Products Tanker,2025-04-08 13:03:48+00:00,1744117428,-9.752415,115.8636967,12.09,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.7002777777777778,15.31842,0.49,166.5,224.7,300.0,0.8845772719874999,0.16333180849999998,0.035083916666666666
10293000,Chemical/Products Tanker,2025-04-08 14:00:01+00:00,1744120801,-9.940278333,115.900815,12.54,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9369444444444444,15.31842,0.55,166.5,224.7,300.0,1.3284520445625,0.21853161049999995,0.046940916666666666
10293000,Chemical/Products Tanker,2025-04-08 15:06:49+00:00,1744124809,-10.16758,115.95841,13.16,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.1133333333333333,15.31842,0.63,166.5,224.7,300.0,1.8081527373000001,0.25967230799999996,0.055778
10293000,Chemical/Products Tanker,2025-04-08 16:06:31+00:00,1744128391,-10.37449,116.0111583,12.87,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.995,15.31842,0.59,166.5,224.7,300.0,1.5133676424749998,0.23207240699999998,0.0498495
10293000,Chemical/Products Tanker,2025-04-08 17:00:49+00:00,1744131649,-10.56280333,116.0547217,13.04,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.905,15.31842,0.62,166.5,224.7,300.0,1.44647063145,0.211080933,0.0453405
10293000,Chemical/Products Tanker,2025-04-08 18:01:08+00:00,1744135268,-10.77553,116.1103117,13.37,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0052777777777775,15.31842,0.66,166.5,224.7,300.0,1.7104066229249997,0.2344695814999999,0.05036441666666665
10293000,Chemical/Products Tanker,2025-04-08 19:13:50+00:00,1744139630,-11.038045,116.1779517,13.48,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.211666666666667,15.31842,0.68,166.5,224.7,300.0,2.1240338067000004,0.282607437,0.060704500000000015
10293000,Chemical/Products Tanker,2025-04-08 20:20:58+00:00,1744143658,-11.28119667,116.24222,13.58,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.1188888888888888,15.31842,0.7,166.5,224.7,300.0,2.0190838394999995,0.26096807799999994,0.056056333333333326
10293000,Chemical/Products Tanker,2025-04-08 21:00:30+00:00,1744146030,-11.424535,116.2790017,13.29,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.6588888888888889,15.31842,0.65,166.5,224.7,300.0,1.10406563475,0.15367832199999998,0.03301033333333333
10293000,Chemical/Products Tanker,2025-04-08 22:01:49+00:00,1744149709,-11.64128667,116.329895,13.0,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0219444444444443,15.31842,0.61,166.5,224.7,300.0,1.6070392118624997,0.23835689149999995,0.05119941666666666
10293000,Chemical/Products Tanker,2025-04-08 23:07:43+00:00,1744153663,-11.87104667,116.3893117,12.81,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0983333333333334,15.31842,0.58,166.5,224.7,300.0,1.64222065215,0.256173729,0.0550265
10293000,Chemical/Products Tanker,2025-04-09 00:01:12+00:00,1744156872,-12.05615833,116.4339983,11.53,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.8913888888888889,15.31842,0.43,166.5,224.7,300.0,0.9881093834625001,0.20790629649999998,0.044658583333333335
10293000,Chemical/Products Tanker,2025-04-09 01:07:48+00:00,1744160868,-12.28354167,116.4910533,12.49,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.11,15.31842,0.54,166.5,224.7,300.0,1.5452049483000003,0.258894846,0.05561100000000001
10293000,Chemical/Products Tanker,2025-04-09 02:00:00+00:00,1744164000,-12.45978833,116.53434,12.63,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.87,15.31842,0.56,166.5,224.7,300.0,1.2559623804000002,0.20291758199999996,0.043587
10293000,Chemical/Products Tanker,2025-04-09 03:02:41+00:00,1744167761,-12.67028167,116.5894233,12.48,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0447222222222223,15.31842,0.54,166.5,224.7,300.0,1.4543332859250002,0.2436695485,0.052340583333333336
10293000,Chemical/Products Tanker,2025-04-09 04:00:16+00:00,1744171216,-12.86449833,116.637215,12.58,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9597222222222224,15.31842,0.55,166.5,224.7,300.0,1.3607476471875004,0.22384426750000003,0.048082083333333345
10293000,Chemical/Products Tanker,2025-04-09 05:00:40+00:00,1744174840,-13.06936667,116.690425,12.72,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0066666666666666,15.31842,0.57,166.5,224.7,300.0,1.4792102091,0.23479352399999995,0.050434
10293000,Chemical/Products Tanker,2025-04-09 06:10:01+00:00,1744179001,-13.30652,116.748705,12.64,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.1558333333333333,15.31842,0.56,166.5,224.7,300.0,1.6686013617,0.2695849484999999,0.05790725
10293000,Chemical/Products Tanker,2025-04-09 07:03:18+00:00,1744182198,-13.48855333,116.796495,12.86,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.8880555555555556,15.31842,0.59,166.5,224.7,300.0,1.3507080829125,0.2071288345,0.044491583333333334
10293000,Chemical/Products Tanker,2025-04-09 08:07:33+00:00,1744186053,-13.70945667,116.8533133,12.71,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0708333333333333,15.31842,0.57,166.5,224.7,300.0,1.5734976148125,0.24975966749999998,0.05364875
10293000,Chemical/Products Tanker,2025-04-09 09:06:19+00:00,1744189579,-13.91034833,116.9077083,12.65,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9794444444444445,15.31842,0.56,166.5,224.7,300.0,1.4139602022000002,0.228444251,0.049070166666666665
10293000,Chemical/Products Tanker,2025-04-09 10:01:20+00:00,1744192880,-14.09788333,116.9529983,12.72,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9169444444444445,15.31842,0.57,166.5,224.7,300.0,1.3473711093375,0.2138668385,0.04593891666666666
10293000,Chemical/Products Tanker,2025-04-09 11:01:27+00:00,1744196487,-14.30504833,117.007905,12.92,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0019444444444443,15.31842,0.6,166.5,224.7,300.0,1.5497592727499998,0.23369211949999993,0.050197416666666654
10293000,Chemical/Products Tanker,2025-04-09 12:01:59+00:00,1744200119,-14.51533167,117.0605667,12.8,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.008888888888889,15.31842,0.58,166.5,224.7,300.0,1.5084839171999997,0.235311832,0.05054533333333334
10293000,Chemical/Products Tanker,2025-04-09 13:03:32+00:00,1744203812,-14.72649667,117.1124033,12.4,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0258333333333334,15.31842,0.53,166.5,224.7,300.0,1.4015933494875001,0.2392639305,0.05139425
10293000,Chemical/Products Tanker,2025-04-09 14:00:46+00:00,1744207246,-14.91792167,117.1639283,11.78,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9538888888888888,15.31842,0.45,166.5,224.7,300.0,1.106571945375,0.22248370899999995,0.04778983333333333
10293000,Chemical/Products Tanker,2025-04-09 15:00:49.312000+00:00,1744210849,-15.11712833,117.2135767,12.2,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.00092,15.31842,0.51,166.5,224.7,300.0,1.3159485048294002,0.23345317951199998,0.050146092
10293000,Chemical/Products Tanker,2025-04-09 16:01:19.145000+00:00,1744214479,-15.31786333,117.26397,12.42,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0082869444444444,15.31842,0.53,166.5,224.7,300.0,1.3776197651097375,0.23517143532049997,0.05051517591666667
10293000,Chemical/Products Tanker,2025-04-09 17:00:58+00:00,1744218058,-15.51590667,117.3169417,12.13,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9941263888888888,15.31842,0.5,166.5,224.7,300.0,1.2813889016906248,0.23186864716749997,0.04980573208333333
10293000,Chemical/Products Tanker,2025-04-09 18:00:22+00:00,1744221622,-15.709645,117.3676583,10.78,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.99,15.31842,0.35,166.5,224.7,300.0,0.8932491067499998,0.23090621399999997,0.049599
10293000,Chemical/Products Tanker,2025-04-09 19:02:50+00:00,1744225370,-15.91911333,117.41548,12.58,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.041111111111111,15.31842,0.55,166.5,224.7,300.0,1.4761453492500005,0.24282729799999997,0.05215966666666667
10293000,Chemical/Products Tanker,2025-04-09 20:03:09+00:00,1744228989,-16.12486833,117.4705217,12.82,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0052777777777775,15.31842,0.59,166.5,224.7,300.0,1.5289998598874994,0.2344695814999999,0.05036441666666665
10293000,Chemical/Products Tanker,2025-04-09 21:00:19+00:00,1744232419,-16.32187667,117.5190933,12.61,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9527777777777776,15.31842,0.56,166.5,224.7,300.0,1.3754632709999999,0.22222455499999993,0.047734166666666654
10293000,Chemical/Products Tanker,2025-04-09 22:01:13+00:00,1744236073,-16.52838833,117.577455,12.94,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.015,15.31842,0.6,166.5,224.7,300.0,1.5699529754999997,0.23673717899999994,0.050851499999999994
10293000,Chemical/Products Tanker,2025-04-09 23:06:39+00:00,1744239999,-16.75499,117.6414767,12.92,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0905555555555555,15.31842,0.6,166.5,224.7,300.0,1.6868186594999999,0.25435965099999996,0.05463683333333333
10293000,Chemical/Products Tanker,2025-04-10 00:00:19+00:00,1744243219,-16.943485,117.6853517,11.98,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.8944444444444445,15.31842,0.48,166.5,224.7,300.0,1.1067867720000002,0.20861897000000001,0.04481166666666667
10293000,Chemical/Products Tanker,2025-04-10 01:00:53+00:00,1744246853,-17.15550167,117.7377633,12.61,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0094444444444444,15.31842,0.56,166.5,224.7,300.0,1.4572692498000002,0.23544140899999996,0.05057316666666666
10293000,Chemical/Products Tanker,2025-04-10 02:00:59+00:00,1744250459,-17.35911,117.7919967,12.74,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0016666666666667,15.31842,0.58,166.5,224.7,300.0,1.49768529885,0.23362733099999997,0.0501835
10293000,Chemical/Products Tanker,2025-04-10 03:00:40+00:00,1744254040,-17.56141167,117.8423633,12.66,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9947222222222222,15.31842,0.56,166.5,224.7,300.0,1.4360157357,0.23200761849999996,0.04983558333333333
10293000,Chemical/Products Tanker,2025-04-10 04:10:28+00:00,1744258228,-17.80138167,117.9056517,12.55,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.163333333333333,15.31842,0.55,166.5,224.7,300.0,1.64943882675,0.2713342379999999,0.05828299999999999
10293000,Chemical/Products Tanker,2025-04-10 05:14:00+00:00,1744262040,-18.01181167,117.9603067,12.02,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.058888888888889,15.31842,0.48,166.5,224.7,300.0,1.3102705512000004,0.24697376199999999,0.05305033333333334
10293000,Chemical/Products Tanker,2025-04-10 06:00:31+00:00,1744264831,-18.16145,117.9985483,9.77,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.7752777777777777,15.31842,0.26,166.5,224.7,300.0,0.5196369623249999,0.18082470349999996,0.03884141666666666
10293000,Chemical/Products Tanker,2025-04-10 07:00:00+00:00,1744268400,-18.35628667,118.0515167,11.51,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9913888888888888,15.31842,0.42,166.5,224.7,300.0,1.0734027144749998,0.23123015649999995,0.04966858333333333
10293000,Chemical/Products Tanker,2025-04-10 08:00:00+00:00,1744272000,-18.55575333,118.1002633,12.21,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0,15.31842,0.51,166.5,224.7,300.0,1.314738945,0.2332386,0.0501
10293000,Chemical/Products Tanker,2025-04-10 09:00:02+00:00,1744275602,-18.76021333,118.1480417,11.92,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0005555555555556,15.31842,0.47,166.5,224.7,300.0,1.212295288425,0.23336817699999998,0.05012783333333334
10293000,Chemical/Products Tanker,2025-04-10 10:00:09+00:00,1744279209,-18.96525833,118.2078283,11.92,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,1.0019444444444443,15.31842,0.47,166.5,224.7,300.0,1.2139780969874996,0.23369211949999993,0.050197416666666654
10293000,Chemical/Products Tanker,2025-04-10 11:00:08+00:00,1744282808,-19.18086667,118.2663967,10.83,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9997222222222222,15.31842,0.35,166.5,224.7,300.0,0.9020211939374998,0.23317381149999994,0.05008608333333333
10293000,Chemical/Products Tanker,2025-04-10 12:00:00+00:00,1744286400,-19.39749333,118.32434,12.24,,,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Transit,0.9977777777777778,15.31842,0.51,166.5,224.7,300.0,1.3118173029,0.232720292,0.04998866666666667
10293000,Chemical/Products Tanker,2025-04-10 13:00:12+00:00,1744290012,-19.61383333,118.3796833,11.81,anchorage,Port Hedland,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Maneuver,1.0033333333333334,15.31842,0.46,166.5,224.7,300.0,1.1897957799,0.234016062,0.050267000000000006
10293000,Chemical/Products Tanker,2025-04-10 14:00:01+00:00,1744293601,-19.824475,118.4381317,9.07,anchorage,Port Hedland,3,179455,2,DISTILLATE FUEL,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15483,14.37,166.5,224.7,300,1038,167,Maneuver,0.9969444444444444,15.31842,0.21,166.5,224.7,300.0,0.5397089299875,0.23252592649999998,0.04994691666666667
10768140,Chemical/Products Tanker,2025-05-26 20:00:05+00:00,1748289605,1.374996667,104.5922567,13.03,anchorage,Singapore,4,180544,2,LNG,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15570,14.7,164.4,197.6,300,1040,167,Maneuver,0.0,15.6702,0.57,146.2475,197.6,300.0,0.0,0.0,0.0
10768140,Chemical/Products Tanker,2025-05-27 06:20:23+00:00,1748326823,-0.062913333,106.3134817,13.77,,,4,180544,2,LNG,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15570,14.7,164.4,197.6,300,1040,167,Transit,10.338333333333331,15.6702,0.68,146.2475,197.6,300.0,16.007979037155,2.124568853333333,0.5179504999999999
10768140,Chemical/Products Tanker,2025-05-27 11:15:57+00:00,1748344557,-0.812011667,107.1360717,13.57,,,4,180544,2,LNG,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15570,14.7,164.4,197.6,300,1040,167,Transit,4.926111111111111,15.6702,0.65,146.2475,197.6,300.0,7.29112633510625,1.0123355377777778,0.24679816666666665
10768140,Chemical/Products Tanker,2025-05-27 13:01:10+00:00,1748350870,-1.064275,107.43976,13.52,,,4,180544,2,LNG,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15570,14.7,164.4,197.6,300,1040,167,Transit,1.753611111111111,15.6702,0.64,146.2475,197.6,300.0,2.5555849740400003,0.36037409777777774,0.08785591666666666
10768140,Chemical/Products Tanker,2025-05-28 05:49:03+00:00,1748411343,-3.686928333,109.86461,12.12,,,4,180544,2,LNG,DISTILLATE FUEL,DISTILLATE FUEL,SSD,15570,14.7,164.4,197.6,300,1040,167,Transit,16.798055555555557,15.6702,0.46,146.2475,197.6,300.0,17.595187871791254,3.452067608888889,0.8415825833333334
